sampled_at,point_1_latitude,point_1_longitude,point_2_latitude,point_2_longitude,departure_time,duration_driving,duration_transit,fare_value,fare_currency
1601425407,37.77474390347936,-122.39164093677935,37.733477074982574,-122.40678192858782,1601316500,606,2264,3,USD
1601425408,37.728496377602696,-122.45801181359154,37.75914560849204,-122.38219489091193,1601266153,823,,,
1601425408,37.71589181685235,-122.45085445535261,37.74207166109476,-122.41656747268739,1601315714,466,2252,3,USD
1601425409,37.77281125954928,-122.41266130886162,37.74819310807607,-122.47149760571308,1601268090,976,2644,3,USD
1601425409,37.75993106136378,-122.51010641360416,37.76921955882428,-122.49377374438913,1601341872,382,1893,3,USD
1601425410,37.79723850215846,-122.46825135938923,37.79383339106172,-122.4785880739753,1601281408,291,1229,,
1601425410,37.78122013362645,-122.42494791549161,37.75481929969432,-122.49502874752456,1601287786,1028,4401,3,USD
1601425410,37.723678226857245,-122.42174701939574,37.75873653302626,-122.42986931940509,1601147267,861,3120,3,USD
1601425411,37.71172600337278,-122.42290779005002,37.78540464743939,-122.46712180848274,1601283504,1559,5862,3,USD
1601425411,37.78780873263138,-122.48127744035503,37.739602674962384,-122.45407931578052,1601332683,1242,3800,3,USD
1601425411,37.710806023189534,-122.50325867213698,37.74079925238103,-122.4294741080143,1601163947,946,,,
1601425412,37.73153202824094,-122.37742879069222,37.77720142577458,-122.44368716073868,1601323665,1140,3970,3,USD
1601425412,37.77296541353473,-122.4593114372707,37.771811559642934,-122.40066025418281,1601180181,810,3328,3,USD
1601425413,37.73705636944393,-122.4150488088668,37.717021377363885,-122.45325454017005,1601281623,495,3726,3,USD
1601425413,37.79127575271131,-122.45586513872652,37.8078252632655,-122.47463452368858,1601200589,556,2648,,
1601425413,37.74626997089755,-122.38063552367623,37.70928260907672,-122.48650201400262,1601280745,925,13988,5.25,USD
1601425414,37.7443307302577,-122.4467947134248,37.72154454759854,-122.42422022225628,1601288058,751,3308,,
1601425414,37.80496688592605,-122.40246076499798,37.78678203195271,-122.50675816545933,1601104831,1525,21108,3,USD
1601425414,37.79061514142544,-122.39940182459766,37.78652708874601,-122.40994857235371,1601238028,379,778,3,USD
1601425415,37.79003381194706,-122.46444115842121,37.71598071846503,-122.37944195764294,1601333784,1638,,,
1601425415,37.7828709524252,-122.42194783273983,37.75075511456834,-122.4208098980409,1601339027,731,1779,3,USD
1601425416,37.71345494786987,-122.39662572848096,37.72803217522487,-122.45470770935633,1601241731,431,2167,3,USD
1601425416,37.786101471730476,-122.39457498007458,37.7803474446291,-122.45556923684485,1601326150,1139,2826,3,USD
1601425417,37.787570279628966,-122.38762625932029,37.78222561624071,-122.42693946819735,1601281434,919,2865,3,USD
1601425417,37.744629372797874,-122.50672082623204,37.77275417516508,-122.43399084687435,1601158539,1108,2755,3,USD
1601425417,37.78825621207608,-122.38995323339887,37.76186585125859,-122.3938500951222,1601241895,402,1598,3,USD
1601425418,37.77303139125507,-122.41069145225038,37.712098295898606,-122.49982581691918,1601220201,1092,,,
1601425418,37.73840440282815,-122.46623289545379,37.76663951361411,-122.45549704367315,1601212651,564,2830,3,USD
1601425418,37.78329989799992,-122.4029419686106,37.73115849131564,-122.44039273579926,1601154835,549,1446,2.6,USD
1601425419,37.79355720923882,-122.39911620607481,37.77897412862111,-122.48406883470471,1601337703,1266,2635,3,USD
1601425419,37.768809320500196,-122.48505369453521,37.7764865481612,-122.46306057759038,1601216917,458,1758,3,USD
1601425420,37.74790886792252,-122.4547018593047,37.79017856216756,-122.45573895221956,1601159841,978,3189,3,USD
1601425420,37.77819361014389,-122.49144729431018,37.7547174060884,-122.41559096137128,1601182730,1346,4483,3,USD
1601425421,37.77380648447739,-122.43688280758259,37.73369085364235,-122.50355599988248,1601271316,1286,2971,3,USD
1601425421,37.79413320893191,-122.47719953094925,37.797197589015845,-122.4326004333883,1601338959,719,3421,0,USD
1601425422,37.71652463344705,-122.36425179485254,37.74076812989899,-122.44751819214707,1601199047,1305,12239,3,USD
1601425422,37.73380226218095,-122.45526202203375,37.73209054336465,-122.4587263947218,1601217987,100,416,,
1601425422,37.76892561579186,-122.48362042560692,37.71552654889933,-122.45146467645246,1601288891,1048,4092,3,USD
1601425423,37.74276007533866,-122.50249320576576,37.711112711733655,-122.4617103643373,1601247602,709,3543,3,USD
1601425423,37.772697909665226,-122.3888425585083,37.73395348474407,-122.45497907318463,1601132601,795,3857,8.6,USD
1601425424,37.76197914309107,-122.43176988930439,37.74427025939511,-122.38714565958699,1601193939,890,3429,3,USD
1601425424,37.769053635071565,-122.42541490846453,37.7680632293507,-122.4277255316207,1601321354,317,225,,
1601425424,37.728928320250404,-122.45716714098825,37.76518257208565,-122.42387292682386,1601299878,858,2248,5.6,USD
1601425425,37.7983133085446,-122.44683594725662,37.71802398370449,-122.38667066554272,1601350978,1538,4462,7.75,USD
1601425425,37.72833151494945,-122.41312853457428,37.74058375980639,-122.41220693876325,1601190418,431,1895,,
1601425425,37.760168056489796,-122.46479839954988,37.72221817583265,-122.45314960446824,1601182409,721,2363,3,USD
1601425426,37.74165029179738,-122.40950185432942,37.76837466054225,-122.41496567975776,1601329884,560,2012,3,USD
1601425426,37.76038508133065,-122.3858136276411,37.72385091600551,-122.44265635076208,1601334094,817,3034,5.6,USD
1601425427,37.77546870704689,-122.49203575605216,37.76053897728725,-122.48292768083765,1601188020,407,2674,3,USD
1601425427,37.798680913778,-122.44413691823158,37.76973087049277,-122.4784056313823,1601269658,794,3909,3,USD
1601425428,37.8039834389104,-122.42359166372307,37.807292306832174,-122.40072283106677,1601246866,448,1562,3,USD
1601425428,37.784952166314426,-122.47129861874087,37.76577575873576,-122.44743123717528,1601326333,672,2449,3,USD
1601425428,37.71741934970367,-122.43249486080214,37.80657348303399,-122.42640288883993,1601213618,1276,3961,3,USD
1601425429,37.709634611073724,-122.4799958563242,37.75781526756847,-122.39891610650065,1601182926,761,7816,3,USD
1601425429,37.74953240297795,-122.43600831952071,37.79070223511973,-122.39182136355478,1601111084,1194,12688,3,USD
1601425430,37.76404758928993,-122.47135806689413,37.718205377395,-122.49253702612043,1601220138,872,3904,3,USD
1601425430,37.73554410895092,-122.46209529166515,37.780301056022694,-122.50466035412126,1601341240,991,3498,3,USD
1601425430,37.74358039014186,-122.47802928196407,37.78263262695007,-122.44496248252766,1601157077,871,3212,3,USD
1601425431,37.78630196324778,-122.43932665299754,37.7548275568679,-122.3956534723523,1601262359,909,3835,3,USD
1601425431,37.740038087120766,-122.47802621257985,37.72993510210016,-122.4464000224284,1601205107,573,3510,3,USD
1601425432,37.77429026521645,-122.45062439130064,37.79765484406561,-122.46525754691291,1601128791,639,3984,3,USD
1601425432,37.739624193849245,-122.43263749752585,37.80103248166132,-122.45233451520086,1601303817,1373,3671,7.35,USD
1601425433,37.714444416829345,-122.49244145209823,37.74452455281394,-122.44832060077067,1601247570,876,5348,11.3,USD
1601425433,37.774079835297954,-122.50897998830789,37.75147652145911,-122.4183553308514,1601333849,1532,3118,5.6,USD
1601425434,37.73657857616872,-122.50261587521449,37.76649120544671,-122.43431077435616,1601352872,1126,3178,3,USD
1601425434,37.79739951737616,-122.44527336856962,37.74246722478075,-122.46286094616478,1601112493,1181,11558,3,USD
1601425434,37.75043687996491,-122.38659523519053,37.79356467532415,-122.43270666033132,1601275066,1019,3272,3,USD
1601425435,37.75350166980951,-122.49768535575305,37.73315850905861,-122.4934587596539,1601178721,300,681,3,USD
1601425435,37.74921354288532,-122.4077237609904,37.76674158198161,-122.42394518651483,1601199586,567,2278,3,USD
1601425436,37.72478965781129,-122.46250204317312,37.739932649115545,-122.45483726862824,1601286129,478,2712,3,USD
1601425436,37.72617983748714,-122.43146383850295,37.78699318371043,-122.50141839654471,1601287352,1520,7320,3,USD
1601425436,37.750931999857215,-122.3842076889543,37.72583079603009,-122.4031067269884,1601107833,425,3048,,
1601425437,37.7330604295145,-122.37212117173688,37.740368868623634,-122.48973238218595,1601326804,1398,5566,3,USD
1601425437,37.723373746920146,-122.50105169270414,37.74081345550491,-122.45878206911281,1601121239,606,4224,3,USD
1601425438,37.77837261123891,-122.49961196956924,37.7153440102884,-122.38753756582558,1601133465,1667,5880,3,USD
1601425438,37.711461987533205,-122.40124266312996,37.742866005136094,-122.50453706832032,1601105172,1092,20488,3,USD
1601425438,37.73852817890688,-122.38482578910988,37.734902274263106,-122.48007918914743,1601347792,1184,4030,3,USD
1601425439,37.712715445105765,-122.4625279684028,37.753765153384904,-122.391392463161,1601295640,549,3999,3,USD
1601425439,37.80410840959407,-122.47648063176275,37.78287647637677,-122.44365375716272,1601129939,690,2558,7.75,USD
1601425440,37.7848198278049,-122.47938132240373,37.72361331722062,-122.37973489589176,1601210657,2032,6204,3,USD
1601425440,37.77610118033084,-122.48296707017613,37.778914181292365,-122.38855083797841,1601221159,1256,4127,3,USD
1601425440,37.77821222203652,-122.4017112761845,37.73141940953983,-122.37446456331543,1601209744,724,,,
1601425441,37.75782103803025,-122.42483648367457,37.76136554124928,-122.43926610324863,1601186098,380,1437,,
1601425441,37.8000023378981,-122.43904044461607,37.76971946527916,-122.39296370729527,1601308527,1212,3566,3,USD
1601425441,37.75581358345773,-122.47124189712932,37.71207910034387,-122.47925433686079,1601359539,771,3570,3,USD
1601425442,37.782237425478385,-122.4527385036553,37.724872910575336,-122.39714578349178,1601345460,1158,4560,3,USD
1601425442,37.79643156664049,-122.40914576650923,37.7629618850036,-122.40280355716304,1601221005,929,1940,10.75,USD
1601425443,37.784479459055234,-122.46498031240122,37.76017676125671,-122.48192401358277,1601296231,572,2026,3,USD
1601425443,37.807291299991185,-122.46998784711751,37.802512415636315,-122.47497161808435,1601182090,273,1195,,
1601425443,37.7712276339153,-122.4346353110165,37.805991632799696,-122.4315644625904,1601222525,896,2506,3,USD
1601425444,37.79384976458185,-122.43161706358637,37.72477124005869,-122.42870958018392,1601357874,1040,4061,3,USD
1601425444,37.729078433024405,-122.44241291643503,37.80161006487796,-122.39939038716075,1601199650,910,4486,3,USD
1601425445,37.80231938564765,-122.40796639988542,37.74668048415518,-122.4065757120448,1601155012,1140,3883,3,USD
1601425445,37.70834128346602,-122.45108074934589,37.72406424609395,-122.47777844708726,1601313342,635,1688,3,USD
1601425445,37.80920086195965,-122.47526256988075,37.71779615663596,-122.42652027395256,1601284700,1826,15173,10.35,USD
1601425446,37.771766240347354,-122.43049667435895,37.75163474710914,-122.4922789875867,1601235852,993,3230,3,USD
1601425446,37.72610785989013,-122.44007300743291,37.73031677656684,-122.47782309632252,1601361213,716,2315,3,USD
1601425446,37.72287375142086,-122.3994600293806,37.77004470025066,-122.39471016990925,1601303395,530,2188,3,USD
1601425447,37.7817842270933,-122.43219889235097,37.72569877144909,-122.37091589489027,1601202273,1236,5683,3,USD
1601425447,37.77458999512724,-122.50509368589145,37.736258376531715,-122.3865273431338,1601232535,1636,4865,3,USD
1601425448,37.764988468081995,-122.41419231083333,37.7266524744641,-122.4458332215934,1601115260,572,6090,,
1601425448,37.751444126236784,-122.43376008306899,37.75104916061396,-122.44558725321566,1601231596,331,1344,3,USD
1601425449,37.77272440266457,-122.49572704291354,37.72477032962509,-122.41127953861498,1601180492,1358,4505,3,USD
1601425449,37.72924994978437,-122.49837999190045,37.74774632942424,-122.49245224983294,1601340543,293,1238,3,USD
1601425449,37.7661302101093,-122.5052940488347,37.71764834991129,-122.47954221318443,1601181403,890,2202,3,USD
1601425450,37.77054019318084,-122.48500492497038,37.708360516805165,-122.45016319993252,1601173763,1093,4349,3,USD
1601425450,37.715270797957096,-122.38614018736011,37.71631787918853,-122.3851678264595,1601251984,102,367,,
1601425450,37.72533635817423,-122.40034440988475,37.76379545607011,-122.38910777621504,1601155083,529,2233,3,USD
1601425451,37.72060341492118,-122.38430694517756,37.72346192990705,-122.47506688790871,1601208679,942,2802,3,USD
1601425451,37.72465361549765,-122.44136285073711,37.72703107842969,-122.46282678428521,1601134057,434,1424,3,USD
1601425451,37.746813152128475,-122.43590077981365,37.75970972944715,-122.43342648580239,1601128573,302,1272,3,USD
1601425452,37.783458627868846,-122.43713186805628,37.73749033495421,-122.42660043595491,1601210060,965,2539,3,USD
1601425452,37.73026739054778,-122.43177412757295,37.788216138619525,-122.47251835666218,1601108727,1287,16430,3,USD
1601425453,37.767073796729875,-122.47542572473614,37.72337727517395,-122.47305055755558,1601260997,1024,2218,3,USD
1601425453,37.73924521481069,-122.44662014335884,37.765377365233746,-122.44223100899202,1601185845,655,2869,3,USD
1601425454,37.76136729110703,-122.41386737926851,37.75860272535657,-122.4275554788341,1601155516,393,1249,,
1601425454,37.80376699836731,-122.43403882517322,37.77088243511409,-122.38678394405137,1601300920,1303,3516,,
1601425454,37.783762255105884,-122.47343504557828,37.78861733067802,-122.41950199585466,1601226535,783,1769,3,USD
1601425455,37.73877805691932,-122.38286555787101,37.79199500916691,-122.42995275491826,1601153876,1085,4377,3,USD
1601425455,37.74083755444293,-122.47163568092,37.71834385206275,-122.41701954838199,1601350610,882,2392,3,USD
1601425456,37.784435310848764,-122.40888909609806,37.75056233071047,-122.47682868464788,1601291785,1300,2710,3,USD
1601425456,37.75432067466511,-122.43404533099552,37.730112316211255,-122.44989728588291,1601144292,668,1787,3,USD
1601425457,37.75475765616392,-122.44425873110153,37.75546145553161,-122.43688251660059,1601139890,298,1059,,
1601425457,37.75669423696035,-122.47375271376049,37.78375556165042,-122.40620998092564,1601153206,1189,2754,3,USD
1601425458,37.79644504683503,-122.43223012593754,37.71175740239033,-122.47411341628509,1601189990,1400,3641,3,USD
1601425458,37.728377551900465,-122.44749590339245,37.71338946160366,-122.50345711535378,1601328529,986,,,
1601425458,37.72849640830181,-122.50307829579116,37.80524911464725,-122.4082783584536,1601352402,1754,5676,3,USD
1601425459,37.71426616121924,-122.3808417501014,37.79272717299994,-122.39774281734257,1601199259,1109,11898,3,USD
1601425459,37.77354390788527,-122.41424603270933,37.746557832164555,-122.459863203128,1601114996,807,8691,3,USD
1601425460,37.737679303882814,-122.3717606265351,37.71276997357452,-122.40341690133292,1601282957,700,3237,3,USD
1601425460,37.734120760444085,-122.48948969100435,37.76480882036803,-122.50706513906401,1601329615,609,2123,3,USD
1601425460,37.7166596902432,-122.3991570381447,37.7115186503574,-122.41382727738721,1601286840,419,1344,3,USD
1601425461,37.80538836289876,-122.43690767531761,37.76768254622501,-122.45833842561964,1601349515,948,3736,3,USD
1601425461,37.77381415997834,-122.40298429196511,37.71267049550732,-122.40608349087263,1601190580,467,2130,3,USD
1601425462,37.735228453279476,-122.42202443488935,37.80007271320755,-122.47380512317811,1601182324,1566,3938,7.75,USD
1601425462,37.80140048986894,-122.42044953152941,37.772720326872566,-122.44690057779917,1601338137,894,2991,7.75,USD
1601425463,37.73764814888526,-122.46581827139283,37.74600601032708,-122.39875303888739,1601310220,737,3152,3,USD
1601425463,37.70987575251851,-122.41509936337692,37.78812772732562,-122.42597143142261,1601232038,1168,3635,8.6,USD
1601425463,37.7202835584642,-122.43598252186386,37.77883416137308,-122.40580577168144,1601112144,720,12065,3,USD
1601425464,37.737053788464046,-122.39900986947133,37.76812883481944,-122.48578534339097,1601253855,1414,4084,3,USD
1601425464,37.76340934223131,-122.48167647132308,37.801440325062934,-122.41476621583489,1601128085,1296,3614,3,USD
1601425465,37.752085675828944,-122.50188999335491,37.79594079639786,-122.45967240695394,1601301403,1104,3731,3,USD
1601425465,37.76923041681042,-122.49700754392106,37.7491977280803,-122.4292904077705,1601124304,1135,2720,3,USD
1601425465,37.71751485165463,-122.46105249047758,37.74862595583104,-122.50174984571852,1601330480,834,2634,3,USD
1601425466,37.76317564773141,-122.5010782168395,37.75710874461522,-122.41804368245496,1601317931,1318,3884,3,USD
1601425466,37.73194718804455,-122.40305354511241,37.76310717420192,-122.48898831557999,1601299766,1304,3419,3,USD
1601425467,37.7373724328485,-122.40135296882075,37.80517421763561,-122.40630591439485,1601131019,1151,2896,3,USD
1601425467,37.729973176713436,-122.38982235389297,37.73000191395554,-122.4875608209451,1601122260,1062,4181,3,USD
1601425467,37.748852441910934,-122.42287847605958,37.77068445642319,-122.44074684470642,1601130265,667,2325,3,USD
1601425468,37.73042136930196,-122.42149893742076,37.80007528306581,-122.40318276562577,1601257164,866,3162,2.6,USD
1601425468,37.746187521801176,-122.40747573577796,37.754237053777004,-122.47464158268207,1601241080,1215,4695,6.8,USD
1601425468,37.734176316520916,-122.506002136881,37.76258225659381,-122.47881871008946,1601285830,867,4229,3,USD
1601425469,37.795937789622215,-122.47337883075947,37.77339845203713,-122.46646364817971,1601280622,564,3359,3,USD
1601425469,37.805172034194705,-122.40763322027047,37.74983417094803,-122.43905272202744,1601155287,1592,4246,8.6,USD
1601425469,37.77329272177603,-122.49858835503824,37.72376822366509,-122.46653476574657,1601305471,931,3852,3,USD
1601425470,37.74235970910226,-122.5070372385767,37.73610661950579,-122.4115296700931,1601251400,1142,3725,3,USD
1601425470,37.727780501857886,-122.37374256659298,37.78432486621559,-122.44471605021977,1601262226,1360,4356,3,USD
1601425471,37.72007679272463,-122.49191813732004,37.740348487709674,-122.37162957297168,1601173928,1385,5983,3,USD
1601425471,37.74503029665519,-122.46980232277642,37.755976001213575,-122.43763829264748,1601254377,589,2310,3,USD
1601425471,37.76232458130241,-122.38223013688582,37.75140844373955,-122.37695782185118,1601176065,598,1798,,
1601425472,37.79442197606408,-122.4674139050214,37.805390234108486,-122.45464546648735,1601321646,300,2122,0,USD
1601425472,37.75076243984725,-122.48537619371984,37.7277348954019,-122.38772829293283,1601340737,1340,4370,3,USD
1601425472,37.76923548921586,-122.50698890990088,37.77561638488771,-122.50855369200902,1601279544,188,682,,
1601425473,37.794687736798785,-122.41214711266525,37.7198277731084,-122.41687905217704,1601218980,932,3319,3,USD
1601425473,37.78380251877266,-122.42946551157232,37.76443825576803,-122.47198166730803,1601350364,844,3074,3,USD
1601425474,37.74636220937277,-122.49786345684504,37.72708707749834,-122.48565036535281,1601221024,294,1114,3,USD
1601425474,37.75241924187392,-122.40255973988877,37.76663449316026,-122.45289500247073,1601185909,748,4409,3,USD
1601425474,37.73579565418724,-122.47401443228667,37.70857344275175,-122.44706678610363,1601111925,700,12391,3,USD
1601425475,37.71548915509638,-122.3820010149528,37.79578894627098,-122.47651028390244,1601104102,1813,22230,3,USD
1601425475,37.710222484411155,-122.38374636910869,37.71851373918754,-122.43003552859597,1601225552,697,2478,3,USD
1601425475,37.76693903865918,-122.4505686912188,37.73203129100211,-122.41711263135724,1601161808,741,3255,3,USD
1601425476,37.76148949586551,-122.3834964750614,37.7241319505339,-122.4758387509233,1601125836,1326,,,
1601425476,37.79798419826996,-122.42354665965668,37.71318084634722,-122.45353426060969,1601193611,1253,4831,3,USD
1601425477,37.72584960706569,-122.47790230330662,37.72310976837991,-122.45030499769375,1601361197,504,3270,3,USD
1601425477,37.73718636960952,-122.42826706412595,37.71418397952893,-122.40290160900987,1601118318,453,4654,3,USD
1601425477,37.758451609585954,-122.48687684991762,37.80817558244891,-122.47150441738096,1601319511,772,5253,7.75,USD
1601425478,37.79179778575784,-122.42129821791103,37.789480526296124,-122.39024877868017,1601236286,704,1977,4.75,USD
1601425478,37.73069602708604,-122.3848976377169,37.737661729501525,-122.44077506574675,1601181272,758,2039,3,USD
1601425479,37.720162198541175,-122.38352637082578,37.73588877843473,-122.47938464237706,1601164106,1216,3997,3,USD
1601425479,37.74621789909947,-122.41266151026052,37.7400536497332,-122.41006618057051,1601155756,231,1362,3,USD
1601425479,37.744997589144575,-122.46824078625453,37.80099180311766,-122.46348280353375,1601124892,1057,6129,3,USD
1601425480,37.74267590342164,-122.45331103476383,37.732728691819325,-122.40575760232015,1601324440,564,1627,3,USD
1601425480,37.742951021622254,-122.49753200664706,37.74044501777078,-122.48034451647557,1601250738,305,810,3,USD
1601425480,37.75482885634317,-122.44933277875604,37.75280147544445,-122.50380597437734,1601256494,881,3235,3,USD
1601425481,37.791316814942775,-122.4063673111055,37.71190931278953,-122.4045962603295,1601113762,853,10040,3,USD
1601425481,37.79782772938601,-122.45230552297811,37.7323547854869,-122.49340669006216,1601254810,1218,6208,3,USD
1601425481,37.761696060068864,-122.4881000483475,37.748005760266345,-122.39655702865974,1601156112,1137,4194,3,USD
1601425482,37.727933402151066,-122.42209598546057,37.7248372506244,-122.50605373987497,1601165428,1043,,,
1601425482,37.74462057826289,-122.42806969974733,37.77821337203005,-122.49890923215217,1601128320,1299,3982,3,USD
1601425482,37.7863022455627,-122.4921377668392,37.78712650228984,-122.45297148456288,1601333317,632,1572,3,USD
1601425483,37.74975884007038,-122.46182707031902,37.733619337979064,-122.48906363822869,1601297605,577,3167,3,USD
1601425483,37.78899805070701,-122.45945312244653,37.71000036555932,-122.39245621631966,1601294588,1244,4921,3,USD
1601425483,37.76720851546769,-122.47791403481257,37.75684579663458,-122.41678206738267,1601306859,1081,3422,3,USD
1601425484,37.724803849108106,-122.50101694057115,37.744447171739985,-122.41928043100138,1601140934,1015,4509,3,USD
1601425484,37.72627065582377,-122.37372327339831,37.79137572652811,-122.45342300499559,1601304465,1601,6033,3,USD
1601425485,37.800413258099546,-122.43031316403862,37.78846215229892,-122.39043429150884,1601207846,834,2219,3,USD
1601425485,37.76324047836343,-122.4602737907793,37.732016312181045,-122.4270199222178,1601114640,859,9994,3,USD
1601425486,37.7479241903518,-122.44899290499927,37.7255847004611,-122.42898927747375,1601362536,870,3174,3,USD
1601425486,37.75520792362524,-122.43928284550502,37.790207983501,-122.40483255348985,1601188849,1088,2556,3,USD
1601425486,37.79104074663093,-122.40640574459988,37.72134482023913,-122.41206667455829,1601163812,862,3047,3,USD
1601425487,37.72332225762095,-122.47258104874149,37.75185691145296,-122.43284004399811,1601123820,736,3203,3,USD
1601425487,37.75722054720322,-122.39026566888853,37.75461406977123,-122.45181880907415,1601253273,1123,3813,3,USD
1601425488,37.78856515257002,-122.47890875390775,37.76896099671411,-122.48027261006985,1601173659,563,2022,3,USD
1601425488,37.7711562283963,-122.39668862829211,37.73074458753389,-122.4191107216329,1601343837,661,2432,3,USD
1601425489,37.7998048229827,-122.47813563846279,37.7749602557059,-122.42475515486107,1601166086,1034,3873,7.75,USD
1601425489,37.752964033774795,-122.46333574896553,37.74814898004431,-122.41177978184241,1601129631,753,2259,3,USD
1601425490,37.726811835765425,-122.37311217684218,37.785943365950004,-122.48433359346856,1601353394,1827,4983,3,USD
1601425490,37.76856107289883,-122.46297137945197,37.77507995716509,-122.48836840872491,1601261201,524,1949,3,USD
1601425490,37.78348082009261,-122.5099686037381,37.7223553916474,-122.40438164958685,1601195315,1692,5165,3,USD
1601425491,37.742105124836314,-122.49101980484016,37.805798073564475,-122.4409400323484,1601341387,1101,4416,3,USD
1601425491,37.74284384940843,-122.48878698605508,37.80322714974968,-122.398450080285,1601250416,1609,4642,3,USD
1601425492,37.777618033301806,-122.45089736307455,37.78498628324061,-122.50475264717242,1601349379,871,3497,3,USD
1601425492,37.7381073233347,-122.43573846310929,37.775901901690816,-122.45215346557839,1601346301,884,3216,3,USD
1601425492,37.720435329246136,-122.3934811660645,37.76749975296524,-122.50281382545678,1601199266,1534,5004,3,USD
1601425493,37.777824646308666,-122.4237212345874,37.74052388337577,-122.37685076316222,1601351782,758,3126,3,USD
1601425493,37.79729822245232,-122.41486336535232,37.7857426617396,-122.50649388995721,1601314885,1404,3786,3,USD
1601425493,37.7389969148031,-122.40187443034854,37.79459379541916,-122.40030886160721,1601113668,865,10486,3,USD
1601425494,37.719160229662165,-122.49154577733538,37.792038682923625,-122.46643889498564,1601199774,1077,5373,3,USD
1601425494,37.77891598383286,-122.4605857041296,37.77556290972759,-122.40896107778146,1601261405,887,2401,3,USD
1601425495,37.71313532480759,-122.42453201690465,37.72453161574517,-122.47398337283063,1601126891,1004,2521,3,USD
1601425495,37.75663708956742,-122.4154734074216,37.778694434472726,-122.40873673949274,1601156945,595,1342,2.6,USD
1601425495,37.75046040112243,-122.5043162642868,37.71175740985166,-122.4128637871138,1601234122,1462,4533,3,USD
1601425496,37.73539940677895,-122.49407687715438,37.791081473298476,-122.47329892391141,1601204532,1017,4573,3,USD
1601425496,37.74575611468624,-122.47837497636407,37.735855792263116,-122.42332477457353,1601122841,903,3491,3,USD
1601425496,37.73325509696442,-122.46546928500211,37.77918254226475,-122.40231212352302,1601216608,853,2747,3,USD
1601425497,37.726204858942744,-122.44053409266988,37.746958429254505,-122.45233721475257,1601304672,466,2040,3,USD
1601425497,37.75333489702132,-122.40559915055329,37.74336022905044,-122.44074758519754,1601134823,732,2526,3,USD
1601425497,37.748960433307396,-122.47316483600501,37.79520968023862,-122.41829700139155,1601259063,1326,3721,3,USD
1601425498,37.72034638252182,-122.38553449001309,37.73196681020235,-122.48447056698895,1601117286,1074,7020,3,USD
1601425498,37.75797950991104,-122.45387668550735,37.72155358287865,-122.49315420971209,1601145208,1002,4694,3,USD
1601425499,37.7856589269787,-122.50764696418297,37.74744089910483,-122.40983097095723,1601124852,1502,5088,3,USD
1601425499,37.77433502394784,-122.3972285268848,37.76570874144145,-122.48875171700337,1601187760,1321,3553,3,USD
1601425500,37.7494678238843,-122.4612482722555,37.71790005371848,-122.43087016016804,1601230840,837,2829,3,USD
1601425500,37.795637131711786,-122.46695348709322,37.75358230905203,-122.44571352318863,1601170473,1063,4514,3,USD
1601425500,37.79208452281191,-122.4102094765204,37.738234699922394,-122.47624985929248,1601360747,1437,2694,3,USD
1601425501,37.75632997044449,-122.48677214838558,37.74143020193303,-122.44457186890061,1601295372,843,3248,3,USD
1601425501,37.77849741953757,-122.39332120097443,37.73873321303018,-122.41303061941406,1601118726,573,6367,3,USD
1601425502,37.72007819487902,-122.38477736683245,37.73806092345886,-122.44341173634191,1601312732,818,3851,3,USD
1601425502,37.78047356085168,-122.4046118984141,37.73480108095589,-122.45526886185029,1601340464,822,2983,5.6,USD
1601425502,37.723428789089674,-122.41888869801308,37.75302518533522,-122.50620402553983,1601310977,1465,3964,3,USD
1601425503,37.771712736212834,-122.45723252771258,37.76438378975968,-122.43995621552683,1601305590,480,1862,3,USD
1601425503,37.78364704992762,-122.42673021884816,37.73451829958062,-122.50375885617593,1601199554,1413,3902,3,USD
1601425504,37.784789460691634,-122.48101115928267,37.7586447520291,-122.48443590142543,1601311627,584,1735,3,USD
1601425504,37.708797051009576,-122.49551389617255,37.804414396015225,-122.46103202335104,1601272624,1382,,,
1601425504,37.79484268445895,-122.43026533309778,37.72490793115452,-122.3952695924939,1601127722,1163,4267,3,USD
1601425504,37.76131269236189,-122.44927681580711,37.76640709962071,-122.42290750251233,1601211919,563,1660,3,USD
1601425505,37.76060604968484,-122.40549129925152,37.759125929129624,-122.38209080554316,1601114030,525,2072,,
1601425505,37.73684623446221,-122.4953159763763,37.71200131330478,-122.43636475271006,1601115111,853,9778,3,USD
1601425506,37.778298646120454,-122.50745916382897,37.79757786384347,-122.42315201572843,1601125849,1244,3351,7.75,USD
1601425506,37.77861308807826,-122.4746608696621,37.78455673788459,-122.40565834124692,1601241229,1230,2349,3,USD
1601425506,37.72933185734936,-122.39108658317048,37.78091046410413,-122.4701422188805,1601360859,1448,3869,3,USD
1601425507,37.74013822218483,-122.49060369484916,37.799324059051436,-122.40776929265817,1601116091,1545,9148,3,USD
1601425507,37.77916811801183,-122.41269953393218,37.753945153085986,-122.42466294754949,1601275071,844,2097,3,USD
1601425508,37.80442690917049,-122.41686747791361,37.79405764307523,-122.43919611305101,1601335998,548,1974,3,USD
1601425508,37.762831538727745,-122.43558333541924,37.7195615555904,-122.40061303065295,1601147938,796,2832,3,USD
1601425508,37.76659411880633,-122.436183929706,37.76785250888061,-122.38827479966132,1601345385,853,2476,3,USD
1601425509,37.73114258190681,-122.43051192799784,37.71515825329613,-122.41541344100985,1601360382,523,3101,3,USD
